Property ID,Real Estate Home Knowledge,Distress_Score,Investor_Insights
561,4,100.0,"High chance of foreclosure, Unpaid taxes"
562,9,100.0,High chance of foreclosure
563,2,100.0,High chance of foreclosure
564,9,100.0,"High chance of foreclosure, Unpaid taxes"
565,6,100.0,"High chance of foreclosure, Unpaid taxes"
566,4,100.0,High chance of foreclosure
567,4,100.0,"High chance of foreclosure, Unpaid taxes"
568,8,99.5,High chance of foreclosure
569,7,100.0,High chance of foreclosure
570,6,100.0,High chance of foreclosure
571,2,100.0,"High chance of foreclosure, Unpaid taxes"
572,8,100.0,"High chance of foreclosure, Negative equity"
573,9,99.5,High chance of foreclosure
574,5,100.0,"High chance of foreclosure, Unpaid taxes"
575,1,100.0,"High chance of foreclosure, Unpaid taxes"
576,7,100.0,"High chance of foreclosure, Unpaid taxes"
577,0,100.0,"High chance of foreclosure, Unpaid taxes"
578,3,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
579,9,100.0,"High chance of foreclosure, Unpaid taxes"
580,1,100.0,"High chance of foreclosure, Unpaid taxes"
581,5,100.0,High chance of foreclosure
582,1,100.0,High chance of foreclosure
583,2,100.0,High chance of foreclosure
584,2,100.0,"High chance of foreclosure, Unpaid taxes"
585,4,99.0,High chance of foreclosure
586,5,100.0,High chance of foreclosure
587,3,100.0,"High chance of foreclosure, Negative equity"
588,1,100.0,High chance of foreclosure
589,5,99.5,High chance of foreclosure
590,9,90.5,"High chance of foreclosure, Negative equity"
591,0,99.5,High chance of foreclosure
592,1,100.0,High chance of foreclosure
593,4,100.0,"High chance of foreclosure, Unpaid taxes"
594,9,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
595,0,100.0,"High chance of foreclosure, Negative equity"
596,1,100.0,High chance of foreclosure
597,9,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
598,3,100.0,"High chance of foreclosure, Unpaid taxes"
599,9,92.5,"High chance of foreclosure, Negative equity"
600,8,100.0,"High chance of foreclosure, Unpaid taxes"
601,2,100.0,High chance of foreclosure
602,0,100.0,High chance of foreclosure
603,5,100.0,"High chance of foreclosure, Unpaid taxes"
604,4,99.0,High chance of foreclosure
605,1,100.0,High chance of foreclosure
606,5,100.0,"High chance of foreclosure, Negative equity"
607,9,100.0,High chance of foreclosure
608,5,100.0,"High chance of foreclosure, Unpaid taxes"
609,1,100.0,"High chance of foreclosure, Unpaid taxes"
610,8,100.0,High chance of foreclosure
611,3,100.0,"High chance of foreclosure, Unpaid taxes"
612,0,100.0,High chance of foreclosure
613,2,98.0,"High chance of foreclosure, Unpaid taxes"
614,4,100.0,"High chance of foreclosure, Unpaid taxes"
615,0,100.0,"High chance of foreclosure, Unpaid taxes"
616,1,100.0,"High chance of foreclosure, Unpaid taxes"
617,8,100.0,High chance of foreclosure
618,7,100.0,High chance of foreclosure
619,3,100.0,High chance of foreclosure
620,3,100.0,High chance of foreclosure
621,1,100.0,High chance of foreclosure
622,3,100.0,High chance of foreclosure
623,3,100.0,High chance of foreclosure
624,6,100.0,High chance of foreclosure
625,3,100.0,High chance of foreclosure
626,9,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
627,5,100.0,High chance of foreclosure
628,5,100.0,"High chance of foreclosure, Unpaid taxes"
629,8,100.0,High chance of foreclosure
630,9,100.0,High chance of foreclosure
631,1,100.0,High chance of foreclosure
632,5,100.0,High chance of foreclosure
633,5,100.0,High chance of foreclosure
634,6,100.0,"High chance of foreclosure, Unpaid taxes"
635,9,100.0,"High chance of foreclosure, Unpaid taxes"
636,7,100.0,High chance of foreclosure
637,4,100.0,"High chance of foreclosure, Unpaid taxes"
638,2,100.0,"High chance of foreclosure, Unpaid taxes"
639,0,100.0,"High chance of foreclosure, Unpaid taxes"
640,4,100.0,"High chance of foreclosure, Negative equity"
641,6,100.0,"High chance of foreclosure, Negative equity"
642,4,100.0,"High chance of foreclosure, Unpaid taxes"
643,9,100.0,High chance of foreclosure
644,5,100.0,High chance of foreclosure
645,8,100.0,"High chance of foreclosure, Negative equity"
646,7,100.0,"High chance of foreclosure, Unpaid taxes"
647,0,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
648,9,100.0,"High chance of foreclosure, Unpaid taxes"
649,2,100.0,High chance of foreclosure
650,7,100.0,"High chance of foreclosure, Unpaid taxes"
651,6,100.0,High chance of foreclosure
652,1,100.0,"High chance of foreclosure, Unpaid taxes"
653,1,100.0,High chance of foreclosure
654,3,100.0,"High chance of foreclosure, Negative equity"
655,1,100.0,High chance of foreclosure
656,2,100.0,"High chance of foreclosure, Unpaid taxes"
657,0,100.0,"High chance of foreclosure, Unpaid taxes"
658,8,100.0,"High chance of foreclosure, Unpaid taxes"
659,4,100.0,"High chance of foreclosure, Unpaid taxes"
660,1,100.0,High chance of foreclosure
661,5,100.0,High chance of foreclosure
662,6,100.0,High chance of foreclosure
663,3,100.0,High chance of foreclosure
664,2,100.0,"High chance of foreclosure, Unpaid taxes"
665,7,100.0,"High chance of foreclosure, Unpaid taxes"
666,8,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
667,9,100.0,"High chance of foreclosure, Negative equity"
668,1,100.0,"High chance of foreclosure, Unpaid taxes"
669,7,100.0,High chance of foreclosure
670,8,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
671,8,100.0,High chance of foreclosure
672,8,100.0,"High chance of foreclosure, Unpaid taxes"
673,2,100.0,High chance of foreclosure
674,6,100.0,"High chance of foreclosure, Unpaid taxes"
675,0,100.0,High chance of foreclosure
676,8,100.0,High chance of foreclosure
677,0,100.0,"High chance of foreclosure, Unpaid taxes"
678,3,100.0,High chance of foreclosure
679,2,100.0,"High chance of foreclosure, Unpaid taxes"
680,8,100.0,High chance of foreclosure
681,7,100.0,"High chance of foreclosure, Unpaid taxes"
682,0,100.0,High chance of foreclosure
683,2,100.0,High chance of foreclosure
684,8,100.0,"High chance of foreclosure, Unpaid taxes"
685,6,99.5,High chance of foreclosure
686,0,100.0,"High chance of foreclosure, Unpaid taxes"
687,6,100.0,High chance of foreclosure
688,8,99.5,High chance of foreclosure
689,9,100.0,High chance of foreclosure
690,0,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
691,3,100.0,"High chance of foreclosure, Unpaid taxes"
692,8,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
693,7,100.0,"High chance of foreclosure, Unpaid taxes"
694,8,100.0,High chance of foreclosure
695,8,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
696,4,100.0,"High chance of foreclosure, Unpaid taxes"
697,3,100.0,High chance of foreclosure
698,4,100.0,"High chance of foreclosure, Unpaid taxes"
699,0,100.0,"High chance of foreclosure, Unpaid taxes"
700,2,100.0,"High chance of foreclosure, Unpaid taxes"
701,0,100.0,"High chance of foreclosure, Unpaid taxes"
702,2,100.0,"High chance of foreclosure, Unpaid taxes"
703,3,100.0,"High chance of foreclosure, Unpaid taxes"
704,5,100.0,"High chance of foreclosure, Unpaid taxes"
705,6,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
706,8,100.0,High chance of foreclosure
707,1,100.0,"High chance of foreclosure, Unpaid taxes"
708,7,100.0,High chance of foreclosure
709,8,100.0,"High chance of foreclosure, Unpaid taxes"
710,9,100.0,High chance of foreclosure
711,4,100.0,High chance of foreclosure
712,3,100.0,"High chance of foreclosure, Unpaid taxes"
713,8,100.0,High chance of foreclosure
714,3,100.0,"High chance of foreclosure, Unpaid taxes"
715,0,100.0,"High chance of foreclosure, Unpaid taxes"
716,8,100.0,"High chance of foreclosure, Unpaid taxes"
717,0,100.0,High chance of foreclosure
718,0,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
719,1,100.0,High chance of foreclosure
720,8,100.0,"High chance of foreclosure, Unpaid taxes"
722,3,100.0,High chance of foreclosure
723,5,100.0,High chance of foreclosure
724,1,100.0,High chance of foreclosure
725,8,100.0,High chance of foreclosure
726,8,99.5,High chance of foreclosure
727,5,100.0,High chance of foreclosure
728,2,100.0,High chance of foreclosure
729,0,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
730,9,98.0,High chance of foreclosure
731,0,100.0,"High chance of foreclosure, Negative equity"
732,5,100.0,"High chance of foreclosure, Unpaid taxes"
733,1,100.0,"High chance of foreclosure, Negative equity"
734,0,100.0,High chance of foreclosure
735,9,100.0,"High chance of foreclosure, Unpaid taxes"
736,5,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
737,4,100.0,High chance of foreclosure
738,0,100.0,"High chance of foreclosure, Unpaid taxes"
739,4,100.0,"High chance of foreclosure, Unpaid taxes"
740,7,100.0,"High chance of foreclosure, Unpaid taxes"
741,1,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
742,9,100.0,"High chance of foreclosure, Unpaid taxes"
743,5,100.0,"High chance of foreclosure, Unpaid taxes"
744,4,100.0,High chance of foreclosure
745,8,100.0,"High chance of foreclosure, Unpaid taxes"
746,6,100.0,"High chance of foreclosure, Negative equity"
747,1,100.0,High chance of foreclosure
748,4,100.0,High chance of foreclosure
749,0,100.0,High chance of foreclosure
750,5,100.0,"High chance of foreclosure, Unpaid taxes"
751,3,100.0,"High chance of foreclosure, Unpaid taxes"
752,9,100.0,"High chance of foreclosure, Unpaid taxes"
753,3,100.0,"High chance of foreclosure, Negative equity"
754,1,100.0,High chance of foreclosure
755,8,100.0,"High chance of foreclosure, Unpaid taxes"
756,9,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
757,3,100.0,"High chance of foreclosure, Unpaid taxes"
758,4,100.0,"High chance of foreclosure, Negative equity"
759,5,100.0,High chance of foreclosure
760,4,88.5,"High chance of foreclosure, Negative equity"
761,6,99.5,"High chance of foreclosure, Negative equity"
762,5,100.0,"High chance of foreclosure, Unpaid taxes"
763,7,100.0,"High chance of foreclosure, Unpaid taxes"
765,3,100.0,"High chance of foreclosure, Unpaid taxes"
766,9,100.0,High chance of foreclosure
767,9,100.0,High chance of foreclosure
768,1,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
769,6,100.0,"High chance of foreclosure, Unpaid taxes"
770,6,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
771,0,100.0,"High chance of foreclosure, Unpaid taxes"
772,2,100.0,High chance of foreclosure
773,4,100.0,High chance of foreclosure
774,8,100.0,"High chance of foreclosure, Unpaid taxes"
775,2,100.0,"High chance of foreclosure, Negative equity"
777,6,100.0,"High chance of foreclosure, Unpaid taxes"
778,6,100.0,High chance of foreclosure
779,2,100.0,High chance of foreclosure
780,2,100.0,High chance of foreclosure
781,9,100.0,"High chance of foreclosure, Unpaid taxes"
782,2,100.0,High chance of foreclosure
783,0,100.0,"High chance of foreclosure, Unpaid taxes"
784,6,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
785,2,99.5,High chance of foreclosure
786,7,100.0,"High chance of foreclosure, Unpaid taxes"
787,9,100.0,"High chance of foreclosure, Unpaid taxes"
788,3,100.0,"High chance of foreclosure, Unpaid taxes"
789,1,100.0,High chance of foreclosure
790,6,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
791,9,100.0,"High chance of foreclosure, Unpaid taxes"
792,6,100.0,"High chance of foreclosure, Negative equity"
793,5,100.0,High chance of foreclosure
794,7,100.0,"High chance of foreclosure, Unpaid taxes"
795,6,100.0,"High chance of foreclosure, Negative equity"
796,8,100.0,High chance of foreclosure
797,1,100.0,"High chance of foreclosure, Unpaid taxes"
798,4,100.0,"High chance of foreclosure, Unpaid taxes"
799,0,100.0,High chance of foreclosure
800,4,100.0,"High chance of foreclosure, Unpaid taxes"
801,9,100.0,High chance of foreclosure
802,6,100.0,High chance of foreclosure
803,5,100.0,"High chance of foreclosure, Unpaid taxes"
804,1,100.0,"High chance of foreclosure, Unpaid taxes"
805,2,100.0,High chance of foreclosure
806,9,100.0,"High chance of foreclosure, Unpaid taxes"
807,2,99.5,High chance of foreclosure
808,5,100.0,"High chance of foreclosure, Unpaid taxes"
809,4,100.0,"High chance of foreclosure, Negative equity"
810,1,100.0,High chance of foreclosure
811,7,100.0,High chance of foreclosure
812,9,100.0,"High chance of foreclosure, Unpaid taxes"
813,6,100.0,"High chance of foreclosure, Unpaid taxes"
814,5,100.0,High chance of foreclosure
815,9,100.0,High chance of foreclosure
816,3,100.0,"High chance of foreclosure, Unpaid taxes"
817,6,100.0,"High chance of foreclosure, Unpaid taxes"
818,9,99.0,High chance of foreclosure
819,6,98.5,High chance of foreclosure
820,2,100.0,"High chance of foreclosure, Unpaid taxes"
821,5,100.0,"High chance of foreclosure, Negative equity"
822,9,100.0,"High chance of foreclosure, Unpaid taxes"
823,3,100.0,"High chance of foreclosure, Unpaid taxes"
824,9,100.0,High chance of foreclosure
825,8,100.0,High chance of foreclosure
826,9,100.0,"High chance of foreclosure, Unpaid taxes"
827,9,100.0,High chance of foreclosure
828,7,100.0,"High chance of foreclosure, Unpaid taxes"
829,6,100.0,"High chance of foreclosure, Unpaid taxes"
830,3,99.5,High chance of foreclosure
831,8,100.0,"High chance of foreclosure, Unpaid taxes"
832,2,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
833,9,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
834,5,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
835,8,100.0,"High chance of foreclosure, Unpaid taxes"
836,3,100.0,High chance of foreclosure
837,7,100.0,High chance of foreclosure
838,9,100.0,High chance of foreclosure
839,4,100.0,"High chance of foreclosure, Unpaid taxes"
840,2,100.0,"High chance of foreclosure, Unpaid taxes"
841,1,100.0,High chance of foreclosure
842,1,100.0,High chance of foreclosure
843,8,100.0,High chance of foreclosure
844,6,100.0,"High chance of foreclosure, Unpaid taxes"
845,2,100.0,High chance of foreclosure
846,4,99.5,High chance of foreclosure
847,9,100.0,High chance of foreclosure
848,3,100.0,"High chance of foreclosure, Unpaid taxes"
849,3,100.0,High chance of foreclosure
850,1,100.0,High chance of foreclosure
851,4,100.0,"High chance of foreclosure, Unpaid taxes"
852,3,100.0,"High chance of foreclosure, Unpaid taxes"
853,9,100.0,"High chance of foreclosure, Unpaid taxes"
854,7,100.0,High chance of foreclosure
855,7,100.0,"High chance of foreclosure, Unpaid taxes"
856,9,100.0,High chance of foreclosure
857,6,100.0,"High chance of foreclosure, Unpaid taxes"
858,0,100.0,"High chance of foreclosure, Unpaid taxes"
859,5,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
860,8,98.0,High chance of foreclosure
861,7,100.0,High chance of foreclosure
862,8,100.0,"High chance of foreclosure, Unpaid taxes"
863,4,100.0,High chance of foreclosure
864,5,100.0,"High chance of foreclosure, Unpaid taxes"
865,4,100.0,"High chance of foreclosure, Unpaid taxes"
866,2,100.0,"High chance of foreclosure, Unpaid taxes"
867,3,100.0,High chance of foreclosure
868,0,100.0,High chance of foreclosure
869,0,100.0,"High chance of foreclosure, Unpaid taxes"
870,3,100.0,High chance of foreclosure
871,9,100.0,High chance of foreclosure
872,9,100.0,"High chance of foreclosure, Unpaid taxes"
873,7,100.0,"High chance of foreclosure, Unpaid taxes"
874,9,100.0,"High chance of foreclosure, Unpaid taxes"
875,3,100.0,"High chance of foreclosure, Negative equity"
876,7,100.0,High chance of foreclosure
877,5,100.0,"High chance of foreclosure, Unpaid taxes"
878,6,100.0,"High chance of foreclosure, Negative equity"
879,3,100.0,High chance of foreclosure
880,0,99.5,High chance of foreclosure
881,9,100.0,"High chance of foreclosure, Negative equity"
882,9,100.0,"High chance of foreclosure, Negative equity"
883,5,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
884,9,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
885,1,99.0,High chance of foreclosure
886,5,100.0,"High chance of foreclosure, Unpaid taxes"
887,6,100.0,High chance of foreclosure
888,9,100.0,High chance of foreclosure
889,7,100.0,"High chance of foreclosure, Unpaid taxes"
890,5,100.0,"High chance of foreclosure, Unpaid taxes"
891,8,99.0,High chance of foreclosure
892,4,100.0,"High chance of foreclosure, Unpaid taxes"
893,6,100.0,"High chance of foreclosure, Unpaid taxes"
894,3,100.0,"High chance of foreclosure, Unpaid taxes"
895,1,100.0,"High chance of foreclosure, Unpaid taxes"
896,1,100.0,High chance of foreclosure
897,1,97.5,High chance of foreclosure
898,1,100.0,High chance of foreclosure
899,6,100.0,"High chance of foreclosure, Unpaid taxes"
900,0,100.0,"High chance of foreclosure, Unpaid taxes"
901,1,100.0,"High chance of foreclosure, Unpaid taxes"
902,8,100.0,High chance of foreclosure
903,1,100.0,"High chance of foreclosure, Unpaid taxes"
904,7,100.0,High chance of foreclosure
905,5,100.0,High chance of foreclosure
906,1,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
907,3,100.0,"High chance of foreclosure, Unpaid taxes"
908,0,100.0,"High chance of foreclosure, Unpaid taxes"
909,5,100.0,"High chance of foreclosure, Unpaid taxes"
910,3,100.0,High chance of foreclosure
911,4,100.0,"High chance of foreclosure, Unpaid taxes"
912,3,100.0,High chance of foreclosure
